model-1585665425,1585665729.726,0.68,0.196,0.73,0.1765,3
model-1585665425,1585665730.1,0.7,0.2117,0.75,0.1728,3
model-1585665425,1585665730.475,0.69,0.2081,0.75,0.1697,3
model-1585665425,1585665730.852,0.77,0.1689,0.76,0.1724,3
model-1585665425,1585665731.228,0.69,0.2079,0.75,0.1774,3
model-1585665425,1585665731.603,0.71,0.1911,0.75,0.1748,3
model-1585665425,1585665731.978,0.82,0.1373,0.77,0.1717,3
model-1585665425,1585665732.355,0.78,0.1636,0.73,0.1717,3
model-1585665425,1585665732.732,0.69,0.1918,0.73,0.1713,3
model-1585665425,1585665733.107,0.72,0.1812,0.74,0.1703,3
model-1585665425,1585665733.483,0.76,0.1585,0.74,0.1683,3
model-1585665425,1585665733.854,0.8,0.1463,0.75,0.1697,3
model-1585665425,1585665734.229,0.67,0.2026,0.76,0.1754,3
model-1585665425,1585665734.607,0.69,0.1834,0.74,0.1803,3
model-1585665425,1585665734.979,0.71,0.1786,0.75,0.176,3
model-1585665425,1585665735.353,0.75,0.1618,0.76,0.1728,3
model-1585665425,1585665735.727,0.68,0.2048,0.74,0.167,3
model-1585665425,1585665736.101,0.78,0.1537,0.74,0.1685,3
model-1585665425,1585665736.474,0.78,0.1592,0.75,0.1738,3
model-1585665425,1585665736.834,0.77,0.1725,0.74,0.1761,3
model-1585665425,1585665737.188,0.73,0.1913,0.78,0.1726,3
model-1585665425,1585665737.549,0.78,0.1531,0.76,0.1667,3
model-1585665425,1585665737.928,0.84,0.1509,0.76,0.1644,3
model-1585665425,1585665738.308,0.8,0.1594,0.76,0.1646,3
model-1585665425,1585665738.683,0.72,0.1842,0.77,0.1654,3
model-1585665425,1585665739.056,0.81,0.1431,0.76,0.1669,3
model-1585665425,1585665739.429,0.85,0.1389,0.77,0.1707,3
model-1585665425,1585665739.8,0.64,0.2133,0.76,0.172,3
model-1585665425,1585665740.172,0.74,0.1668,0.74,0.179,3
model-1585665425,1585665740.547,0.75,0.1648,0.72,0.1882,3
model-1585665425,1585665740.926,0.68,0.2011,0.71,0.1819,3
model-1585665425,1585665741.299,0.69,0.2014,0.72,0.1746,3
model-1585665425,1585665741.676,0.86,0.127,0.74,0.1702,3
model-1585665425,1585665742.05,0.7,0.183,0.73,0.1714,3
model-1585665425,1585665742.435,0.69,0.1927,0.76,0.1765,3
model-1585665425,1585665742.819,0.84,0.1528,0.73,0.1788,3
model-1585665425,1585665743.197,0.68,0.211,0.73,0.173,3
model-1585665425,1585665743.581,0.71,0.1796,0.72,0.1669,3
model-1585665425,1585665743.958,0.72,0.1857,0.73,0.1752,3
model-1585665425,1585665744.334,0.79,0.147,0.73,0.1903,3
model-1585665425,1585665744.707,0.69,0.22,0.72,0.19,3
model-1585665425,1585665745.08,0.7,0.2273,0.71,0.1807,3
model-1585665425,1585665745.457,0.72,0.1777,0.72,0.1678,3
model-1585665425,1585665745.837,0.72,0.1767,0.73,0.1751,3
model-1585665425,1585665746.217,0.76,0.1575,0.72,0.1891,3
model-1585665425,1585665746.591,0.72,0.1886,0.72,0.1917,3
model-1585665425,1585665746.965,0.67,0.2162,0.76,0.1811,3
model-1585665425,1585665747.345,0.67,0.2057,0.72,0.1717,3
model-1585665425,1585665747.719,0.74,0.1731,0.74,0.1751,3
model-1585665425,1585665748.097,0.73,0.1942,0.75,0.1796,3
model-1585665425,1585665748.475,0.7,0.1959,0.73,0.177,3
model-1585665425,1585665748.852,0.69,0.1918,0.72,0.1742,3
model-1585665425,1585665749.227,0.75,0.1678,0.73,0.1748,3
model-1585665425,1585665749.602,0.66,0.214,0.76,0.1782,3
model-1585665425,1585665749.977,0.79,0.1325,0.77,0.182,3
model-1585665425,1585665750.36,0.76,0.1627,0.73,0.1822,3
model-1585665425,1585665750.729,0.8,0.1247,0.7,0.1821,3
model-1585665425,1585665751.102,0.76,0.1481,0.7,0.1831,3
model-1585665425,1585665751.476,0.68,0.1745,0.73,0.1844,3
model-1585665425,1585665751.855,0.73,0.1774,0.7,0.1859,3
model-1585665425,1585665752.225,0.75,0.1935,0.72,0.185,3
model-1585665425,1585665752.597,0.67,0.2165,0.72,0.178,3
model-1585665425,1585665752.973,0.77,0.1696,0.74,0.1715,3
model-1585665425,1585665753.35,0.73,0.1958,0.73,0.1758,3
model-1585665425,1585665753.721,0.77,0.1434,0.7,0.1783,3
model-1585665425,1585665754.1,0.68,0.1819,0.73,0.1746,3
model-1585665425,1585665754.475,0.76,0.154,0.72,0.1696,3
model-1585665425,1585665754.847,0.74,0.1743,0.72,0.1708,3
model-1585665425,1585665755.221,0.68,0.1896,0.73,0.1747,3
model-1585665425,1585665755.587,0.61,0.2096,0.73,0.1786,3
model-1585665425,1585665755.958,0.71,0.1826,0.74,0.1766,3
model-1585665425,1585665756.195,0.83,0.133,0.74,0.1723,3
model-1585665425,1585665756.565,0.66,0.2048,0.77,0.1651,4
model-1585665425,1585665756.921,0.75,0.1886,0.76,0.1601,4
model-1585665425,1585665757.276,0.79,0.1663,0.76,0.1584,4
model-1585665425,1585665757.638,0.82,0.1442,0.76,0.159,4
model-1585665425,1585665758.006,0.84,0.1645,0.76,0.1593,4
model-1585665425,1585665758.368,0.77,0.1542,0.76,0.1572,4
model-1585665425,1585665758.744,0.78,0.1571,0.74,0.1581,4
model-1585665425,1585665759.113,0.75,0.1736,0.74,0.16,4
model-1585665425,1585665759.49,0.77,0.1704,0.73,0.1621,4
model-1585665425,1585665759.864,0.73,0.1729,0.76,0.1616,4
model-1585665425,1585665760.245,0.63,0.2131,0.76,0.1594,4
model-1585665425,1585665760.618,0.79,0.1474,0.77,0.1598,4
model-1585665425,1585665760.991,0.73,0.1782,0.76,0.1605,4
model-1585665425,1585665761.365,0.78,0.1571,0.77,0.161,4
model-1585665425,1585665761.74,0.75,0.1737,0.77,0.1614,4
model-1585665425,1585665762.114,0.74,0.1708,0.75,0.1619,4
model-1585665425,1585665762.487,0.8,0.1473,0.74,0.1618,4
model-1585665425,1585665762.866,0.8,0.1469,0.74,0.1615,4
model-1585665425,1585665763.239,0.78,0.1435,0.76,0.1637,4
model-1585665425,1585665763.612,0.67,0.2226,0.75,0.1644,4
model-1585665425,1585665763.988,0.75,0.175,0.74,0.1639,4
model-1585665425,1585665764.368,0.73,0.1567,0.74,0.1645,4
model-1585665425,1585665764.724,0.78,0.1622,0.76,0.1648,4
model-1585665425,1585665765.083,0.72,0.2138,0.75,0.1657,4
model-1585665425,1585665765.452,0.76,0.1581,0.74,0.1669,4
model-1585665425,1585665765.813,0.73,0.1768,0.75,0.1696,4
model-1585665425,1585665766.172,0.68,0.2083,0.78,0.1706,4
model-1585665425,1585665766.531,0.73,0.1717,0.76,0.1659,4
model-1585665425,1585665766.902,0.68,0.188,0.73,0.1694,4
model-1585665425,1585665767.276,0.78,0.15,0.73,0.1726,4
model-1585665425,1585665767.65,0.81,0.1658,0.73,0.1714,4
model-1585665425,1585665768.026,0.72,0.1677,0.73,0.1693,4
model-1585665425,1585665768.402,0.69,0.187,0.72,0.1691,4
model-1585665425,1585665768.774,0.8,0.1734,0.75,0.1697,4
model-1585665425,1585665769.157,0.78,0.165,0.74,0.1695,4
model-1585665425,1585665769.533,0.83,0.1346,0.74,0.1682,4
model-1585665425,1585665769.909,0.77,0.1729,0.74,0.1652,4
model-1585665425,1585665770.283,0.75,0.1739,0.73,0.1638,4
model-1585665425,1585665770.658,0.82,0.1549,0.74,0.1677,4
model-1585665425,1585665771.029,0.76,0.156,0.75,0.1739,4
model-1585665425,1585665771.407,0.71,0.1835,0.75,0.1743,4
model-1585665425,1585665771.775,0.76,0.1684,0.77,0.1684,4
model-1585665425,1585665772.147,0.73,0.197,0.78,0.1606,4
model-1585665425,1585665772.517,0.7,0.189,0.73,0.1632,4
model-1585665425,1585665772.891,0.69,0.1912,0.74,0.1661,4
model-1585665425,1585665773.268,0.63,0.2229,0.74,0.1654,4
model-1585665425,1585665773.645,0.72,0.2003,0.73,0.1617,4
model-1585665425,1585665774.02,0.8,0.1519,0.78,0.158,4
model-1585665425,1585665774.399,0.74,0.1635,0.79,0.1587,4
model-1585665425,1585665774.775,0.86,0.1288,0.77,0.1626,4
model-1585665425,1585665775.148,0.74,0.1632,0.74,0.1736,4
model-1585665425,1585665775.53,0.69,0.1902,0.74,0.1758,4
model-1585665425,1585665775.898,0.7,0.2196,0.77,0.1678,4
model-1585665425,1585665776.281,0.77,0.1511,0.74,0.1663,4
model-1585665425,1585665776.65,0.78,0.168,0.71,0.2,4
model-1585665425,1585665777.036,0.64,0.2156,0.73,0.1748,4
model-1585665425,1585665777.406,0.69,0.202,0.75,0.1661,4
model-1585665425,1585665777.782,0.7,0.1935,0.76,0.1727,4
model-1585665425,1585665778.155,0.71,0.1945,0.77,0.1765,4
model-1585665425,1585665778.532,0.78,0.1703,0.76,0.1719,4
model-1585665425,1585665779.033,0.75,0.1849,0.72,0.1647,4
model-1585665425,1585665779.414,0.72,0.1666,0.73,0.1643,4
model-1585665425,1585665779.792,0.77,0.1712,0.72,0.1673,4
model-1585665425,1585665780.173,0.69,0.2084,0.71,0.1676,4
model-1585665425,1585665780.567,0.78,0.1821,0.71,0.1646,4
model-1585665425,1585665780.943,0.66,0.1999,0.75,0.1628,4
model-1585665425,1585665781.325,0.81,0.1617,0.74,0.1643,4
model-1585665425,1585665781.702,0.75,0.1717,0.75,0.1655,4
model-1585665425,1585665782.081,0.81,0.1581,0.75,0.1664,4
model-1585665425,1585665782.453,0.79,0.1673,0.74,0.1653,4
model-1585665425,1585665782.827,0.79,0.1461,0.74,0.1649,4
model-1585665425,1585665783.206,0.75,0.1736,0.74,0.1641,4
model-1585665425,1585665783.586,0.71,0.1952,0.76,0.1627,4
model-1585665425,1585665783.96,0.72,0.1971,0.77,0.1618,4
model-1585665425,1585665784.336,0.76,0.1646,0.77,0.1612,4
model-1585665425,1585665784.715,0.76,0.1749,0.76,0.1608,4
model-1585665425,1585665785.094,0.79,0.1626,0.76,0.1616,4
model-1585665425,1585665785.469,0.73,0.1684,0.74,0.1628,4
model-1585665425,1585665785.847,0.74,0.1741,0.74,0.1642,4
model-1585665425,1585665786.228,0.8,0.1492,0.75,0.1661,4
model-1585665425,1585665786.602,0.72,0.1748,0.75,0.163,4
model-1585665425,1585665786.978,0.73,0.1845,0.74,0.1576,4
model-1585665425,1585665787.375,0.75,0.1708,0.74,0.1605,4
model-1585665425,1585665787.78,0.76,0.1799,0.72,0.1662,4
model-1585665425,1585665788.155,0.77,0.1481,0.75,0.1666,4
model-1585665425,1585665788.535,0.78,0.1523,0.75,0.1627,4
model-1585665425,1585665788.901,0.83,0.1407,0.72,0.1604,4
model-1585665425,1585665789.256,0.73,0.1764,0.73,0.1623,4
model-1585665425,1585665789.657,0.81,0.1375,0.73,0.1662,4
model-1585665425,1585665790.043,0.77,0.1646,0.72,0.1688,4
model-1585665425,1585665790.422,0.71,0.1859,0.72,0.1681,4
model-1585665425,1585665790.796,0.76,0.159,0.72,0.1667,4
model-1585665425,1585665791.177,0.67,0.2043,0.74,0.1653,4
model-1585665425,1585665791.55,0.86,0.1262,0.74,0.164,4
model-1585665425,1585665791.933,0.77,0.1581,0.75,0.1653,4
model-1585665425,1585665792.309,0.79,0.1519,0.72,0.1673,4
model-1585665425,1585665792.687,0.81,0.1305,0.74,0.1661,4
model-1585665425,1585665793.062,0.69,0.1937,0.75,0.1648,4
model-1585665425,1585665793.437,0.8,0.1409,0.72,0.1633,4
model-1585665425,1585665793.814,0.78,0.141,0.73,0.1624,4
model-1585665425,1585665794.192,0.78,0.1502,0.73,0.1616,4
model-1585665425,1585665794.569,0.78,0.1685,0.72,0.1606,4
model-1585665425,1585665794.951,0.73,0.17,0.73,0.1595,4
model-1585665425,1585665795.327,0.77,0.1522,0.75,0.1586,4
model-1585665425,1585665795.704,0.77,0.1546,0.76,0.1579,4
model-1585665425,1585665796.085,0.73,0.1836,0.76,0.1584,4
model-1585665425,1585665796.467,0.74,0.1711,0.77,0.1595,4
model-1585665425,1585665796.844,0.8,0.1615,0.76,0.1568,4
model-1585665425,1585665797.227,0.68,0.1861,0.77,0.1576,4
model-1585665425,1585665797.604,0.78,0.1413,0.78,0.1575,4
model-1585665425,1585665797.981,0.75,0.181,0.79,0.1551,4
model-1585665425,1585665798.357,0.76,0.154,0.79,0.1555,4
model-1585665425,1585665798.739,0.8,0.1422,0.79,0.1551,4
model-1585665425,1585665799.116,0.79,0.1396,0.76,0.1564,4
model-1585665425,1585665799.485,0.65,0.2123,0.78,0.1535,4
model-1585665425,1585665799.845,0.76,0.1492,0.78,0.1543,4
model-1585665425,1585665800.209,0.75,0.1615,0.75,0.1555,4
model-1585665425,1585665800.572,0.75,0.1535,0.77,0.1539,4
model-1585665425,1585665800.932,0.67,0.2065,0.77,0.1504,4
model-1585665425,1585665801.295,0.69,0.1874,0.75,0.1494,4
model-1585665425,1585665801.658,0.75,0.1665,0.75,0.1474,4
model-1585665425,1585665802.018,0.72,0.1713,0.77,0.1496,4
model-1585665425,1585665802.386,0.74,0.1966,0.75,0.1542,4
model-1585665425,1585665802.76,0.86,0.1252,0.74,0.1568,4
model-1585665425,1585665803.141,0.77,0.1478,0.74,0.1542,4
model-1585665425,1585665803.519,0.82,0.1171,0.77,0.1655,4
model-1585665425,1585665803.896,0.67,0.1853,0.75,0.1726,4
model-1585665425,1585665804.271,0.68,0.1979,0.77,0.1638,4
model-1585665425,1585665804.644,0.8,0.137,0.76,0.1579,4
model-1585665425,1585665805.019,0.78,0.1641,0.74,0.1672,4
model-1585665425,1585665805.393,0.73,0.1672,0.75,0.18,4
model-1585665425,1585665805.78,0.7,0.2053,0.74,0.1719,4
model-1585665425,1585665806.162,0.65,0.2213,0.73,0.1557,4
model-1585665425,1585665806.541,0.76,0.1672,0.76,0.1588,4
model-1585665425,1585665806.922,0.78,0.1622,0.76,0.1748,4
model-1585665425,1585665807.3,0.67,0.2102,0.75,0.1793,4
model-1585665425,1585665807.674,0.72,0.1807,0.77,0.1693,4
model-1585665425,1585665808.047,0.76,0.1901,0.76,0.1565,4
model-1585665425,1585665808.434,0.76,0.1677,0.79,0.154,4
model-1585665425,1585665808.811,0.77,0.1596,0.75,0.1616,4
model-1585665425,1585665809.187,0.78,0.1667,0.72,0.1766,4
model-1585665425,1585665809.563,0.69,0.1931,0.72,0.1769,4
model-1585665425,1585665809.945,0.71,0.1941,0.75,0.1649,4
model-1585665425,1585665810.327,0.7,0.1928,0.76,0.1552,4
model-1585665425,1585665810.707,0.73,0.18,0.78,0.1569,4
model-1585665425,1585665811.088,0.78,0.1625,0.78,0.1655,4
model-1585665425,1585665811.467,0.76,0.1772,0.76,0.1729,4
model-1585665425,1585665811.849,0.79,0.1682,0.75,0.1764,4
model-1585665425,1585665812.228,0.7,0.1826,0.75,0.175,4
model-1585665425,1585665812.605,0.7,0.1855,0.76,0.1683,4
model-1585665425,1585665812.985,0.7,0.1816,0.75,0.1601,4
model-1585665425,1585665813.368,0.72,0.2147,0.75,0.1592,4
model-1585665425,1585665813.752,0.71,0.1716,0.76,0.1676,4
model-1585665425,1585665814.127,0.66,0.19,0.74,0.1775,4
model-1585665425,1585665814.531,0.62,0.2339,0.75,0.1762,4
model-1585665425,1585665814.916,0.69,0.2108,0.76,0.1689,4
model-1585665425,1585665815.315,0.7,0.1842,0.77,0.1612,4
model-1585665425,1585665815.69,0.7,0.192,0.76,0.1626,4
model-1585665425,1585665816.053,0.77,0.1692,0.77,0.17,4
model-1585665425,1585665816.416,0.82,0.1346,0.76,0.1764,4
model-1585665425,1585665816.809,0.75,0.1715,0.77,0.1745,4
model-1585665425,1585665817.197,0.72,0.1779,0.78,0.1709,4
model-1585665425,1585665817.613,0.66,0.1802,0.77,0.1657,4
model-1585665425,1585665817.996,0.77,0.1407,0.77,0.1643,4
model-1585665425,1585665818.391,0.84,0.1419,0.77,0.1643,4
model-1585665425,1585665818.77,0.7,0.1956,0.75,0.1645,4
model-1585665425,1585665819.153,0.72,0.1784,0.74,0.1646,4
model-1585665425,1585665819.59,0.7,0.1646,0.79,0.1642,4
model-1585665425,1585665819.972,0.8,0.1492,0.78,0.1667,4
model-1585665425,1585665820.354,0.74,0.1769,0.77,0.1677,4
model-1585665425,1585665820.727,0.78,0.1519,0.78,0.1661,4
model-1585665425,1585665821.105,0.82,0.143,0.77,0.1644,4
model-1585665425,1585665821.486,0.79,0.1565,0.74,0.1626,4
model-1585665425,1585665821.861,0.74,0.1618,0.76,0.1621,4
model-1585665425,1585665822.243,0.81,0.1325,0.75,0.1627,4
model-1585665425,1585665822.621,0.84,0.1411,0.74,0.1637,4
model-1585665425,1585665822.999,0.82,0.133,0.74,0.1653,4
model-1585665425,1585665823.383,0.71,0.1727,0.76,0.1651,4
model-1585665425,1585665823.76,0.76,0.1487,0.73,0.164,4
model-1585665425,1585665824.138,0.8,0.1469,0.77,0.1682,4
model-1585665425,1585665824.521,0.7,0.191,0.76,0.172,4
model-1585665425,1585665824.898,0.75,0.1572,0.75,0.171,4
model-1585665425,1585665825.281,0.74,0.1616,0.78,0.1685,4
model-1585665425,1585665825.658,0.81,0.153,0.75,0.1718,4
model-1585665425,1585665826.042,0.7,0.1847,0.69,0.1746,4
model-1585665425,1585665826.421,0.85,0.1246,0.72,0.1726,4
model-1585665425,1585665826.799,0.69,0.1926,0.76,0.1656,4
model-1585665425,1585665827.172,0.7,0.191,0.76,0.167,4
model-1585665425,1585665827.536,0.83,0.1388,0.75,0.1792,4
model-1585665425,1585665827.896,0.75,0.2008,0.72,0.1888,4
model-1585665425,1585665828.263,0.62,0.2132,0.76,0.1737,4
model-1585665425,1585665828.641,0.71,0.1915,0.71,0.1616,4
model-1585665425,1585665829.018,0.8,0.1324,0.77,0.1697,4
model-1585665425,1585665829.384,0.72,0.1843,0.71,0.1835,4
model-1585665425,1585665829.749,0.68,0.2102,0.72,0.1882,4
model-1585665425,1585665830.117,0.72,0.182,0.75,0.1792,4
model-1585665425,1585665830.483,0.7,0.1983,0.73,0.1656,4
model-1585665425,1585665830.857,0.79,0.1584,0.73,0.1605,4
model-1585665425,1585665831.227,0.82,0.1485,0.75,0.1675,4
model-1585665425,1585665831.588,0.73,0.181,0.76,0.1777,4
model-1585665425,1585665831.964,0.7,0.2042,0.74,0.1822,4
model-1585665425,1585665832.346,0.7,0.1809,0.74,0.1808,4
model-1585665425,1585665832.725,0.72,0.1758,0.72,0.1748,4
model-1585665425,1585665833.097,0.74,0.1738,0.72,0.17,4
model-1585665425,1585665833.463,0.74,0.1791,0.76,0.1671,4
model-1585665425,1585665833.833,0.77,0.1604,0.75,0.1672,4
model-1585665425,1585665834.213,0.73,0.1909,0.73,0.1681,4
model-1585665425,1585665834.598,0.82,0.1364,0.73,0.1699,4
model-1585665425,1585665834.979,0.79,0.1496,0.72,0.1726,4
model-1585665425,1585665835.357,0.87,0.1083,0.72,0.1746,4
model-1585665425,1585665835.732,0.8,0.1325,0.72,0.1755,4
model-1585665425,1585665836.123,0.73,0.1637,0.71,0.1764,4
model-1585665425,1585665836.504,0.71,0.1859,0.73,0.1762,4
model-1585665425,1585665836.882,0.71,0.1929,0.74,0.1766,4
model-1585665425,1585665837.269,0.7,0.1754,0.73,0.1763,4
model-1585665425,1585665837.651,0.8,0.1411,0.75,0.1744,4
model-1585665425,1585665838.033,0.72,0.201,0.76,0.1733,4
model-1585665425,1585665838.404,0.83,0.1184,0.74,0.1723,4
model-1585665425,1585665838.769,0.75,0.153,0.73,0.1708,4
model-1585665425,1585665839.151,0.79,0.1445,0.73,0.168,4
model-1585665425,1585665839.723,0.77,0.1635,0.74,0.1643,4
model-1585665425,1585665840.182,0.75,0.1695,0.74,0.1602,4
model-1585665425,1585665840.569,0.66,0.2049,0.75,0.1571,4
model-1585665425,1585665840.974,0.78,0.1522,0.77,0.1542,4
model-1585665425,1585665841.237,0.87,0.1108,0.77,0.1521,4
model-1585665425,1585665841.627,0.76,0.1792,0.78,0.1498,5
model-1585665425,1585665842.002,0.78,0.1663,0.78,0.1492,5
model-1585665425,1585665842.389,0.79,0.1591,0.77,0.1491,5
model-1585665425,1585665842.771,0.86,0.1263,0.78,0.149,5
model-1585665425,1585665843.148,0.8,0.15,0.77,0.1491,5
model-1585665425,1585665843.527,0.83,0.1317,0.79,0.15,5
model-1585665425,1585665843.901,0.81,0.1476,0.77,0.1526,5
model-1585665425,1585665844.286,0.78,0.1609,0.76,0.1573,5
model-1585665425,1585665844.665,0.8,0.1577,0.73,0.1609,5
model-1585665425,1585665845.281,0.74,0.155,0.76,0.1631,5
model-1585665425,1585665845.638,0.69,0.2072,0.75,0.163,5
model-1585665425,1585665846.015,0.74,0.1405,0.77,0.1591,5
model-1585665425,1585665846.406,0.73,0.1771,0.75,0.1533,5
model-1585665425,1585665846.771,0.8,0.1436,0.75,0.1528,5
model-1585665425,1585665847.153,0.79,0.1467,0.76,0.1567,5
model-1585665425,1585665847.529,0.79,0.1474,0.75,0.1585,5
model-1585665425,1585665847.903,0.78,0.1462,0.75,0.1561,5
model-1585665425,1585665848.279,0.83,0.1305,0.78,0.1556,5
model-1585665425,1585665848.663,0.78,0.1348,0.79,0.1636,5
model-1585665425,1585665849.035,0.71,0.2246,0.76,0.1666,5
model-1585665425,1585665849.417,0.77,0.169,0.77,0.1639,5
model-1585665425,1585665849.798,0.79,0.1345,0.78,0.1616,5
model-1585665425,1585665850.175,0.79,0.1478,0.75,0.1618,5
model-1585665425,1585665850.554,0.72,0.1942,0.74,0.1646,5
model-1585665425,1585665850.934,0.76,0.1534,0.73,0.1661,5
model-1585665425,1585665851.325,0.76,0.1572,0.72,0.1684,5
model-1585665425,1585665851.7,0.72,0.1941,0.73,0.1679,5
model-1585665425,1585665852.075,0.72,0.1659,0.74,0.1639,5
model-1585665425,1585665852.454,0.69,0.1708,0.78,0.1661,5
model-1585665425,1585665852.834,0.78,0.1442,0.8,0.1686,5
model-1585665425,1585665853.212,0.79,0.1612,0.78,0.1667,5
model-1585665425,1585665853.592,0.76,0.1632,0.77,0.1636,5
model-1585665425,1585665853.974,0.73,0.1703,0.75,0.1629,5
model-1585665425,1585665854.353,0.75,0.1727,0.72,0.1629,5
model-1585665425,1585665854.731,0.83,0.152,0.74,0.1644,5
model-1585665425,1585665855.105,0.83,0.1326,0.73,0.1655,5
model-1585665425,1585665855.485,0.79,0.1641,0.74,0.1618,5
model-1585665425,1585665855.866,0.8,0.166,0.8,0.1585,5
model-1585665425,1585665856.245,0.84,0.1391,0.78,0.1602,5
model-1585665425,1585665856.627,0.79,0.1379,0.78,0.166,5
model-1585665425,1585665857.006,0.75,0.1699,0.77,0.1704,5
model-1585665425,1585665857.393,0.76,0.1608,0.76,0.1686,5
model-1585665425,1585665857.767,0.76,0.1706,0.75,0.1597,5
model-1585665425,1585665858.13,0.74,0.163,0.76,0.1561,5
model-1585665425,1585665858.504,0.75,0.1674,0.76,0.1573,5
model-1585665425,1585665858.88,0.69,0.199,0.77,0.1578,5
model-1585665425,1585665859.256,0.73,0.1767,0.79,0.1572,5
model-1585665425,1585665859.635,0.75,0.1612,0.8,0.1571,5
model-1585665425,1585665860.012,0.78,0.1569,0.79,0.1584,5
model-1585665425,1585665860.394,0.85,0.1272,0.76,0.1601,5
model-1585665425,1585665860.755,0.76,0.1555,0.77,0.1679,5
model-1585665425,1585665861.12,0.72,0.1814,0.77,0.1692,5
model-1585665425,1585665861.486,0.71,0.2086,0.75,0.1603,5
model-1585665425,1585665861.85,0.82,0.1457,0.74,0.1571,5
model-1585665425,1585665862.21,0.79,0.1672,0.77,0.1622,5
model-1585665425,1585665862.572,0.76,0.1538,0.77,0.1645,5
model-1585665425,1585665862.931,0.74,0.1769,0.76,0.1576,5
model-1585665425,1585665863.294,0.74,0.1784,0.75,0.1549,5
model-1585665425,1585665863.655,0.75,0.1826,0.75,0.1592,5
model-1585665425,1585665864.02,0.77,0.1577,0.76,0.1622,5
model-1585665425,1585665864.38,0.79,0.1606,0.76,0.1587,5
model-1585665425,1585665864.745,0.73,0.1516,0.75,0.1561,5
model-1585665425,1585665865.107,0.81,0.1504,0.77,0.156,5
model-1585665425,1585665865.472,0.66,0.1908,0.76,0.1569,5
model-1585665425,1585665865.844,0.76,0.1661,0.76,0.1566,5
model-1585665425,1585665866.207,0.69,0.1809,0.76,0.1567,5
model-1585665425,1585665866.567,0.79,0.1532,0.74,0.1572,5
model-1585665425,1585665866.928,0.8,0.1488,0.74,0.1577,5
model-1585665425,1585665867.292,0.81,0.14,0.73,0.1575,5
model-1585665425,1585665867.657,0.83,0.1542,0.75,0.1575,5
model-1585665425,1585665868.017,0.82,0.1352,0.76,0.1592,5
model-1585665425,1585665868.385,0.79,0.1501,0.75,0.1602,5
model-1585665425,1585665868.763,0.73,0.1828,0.73,0.1589,5
model-1585665425,1585665869.14,0.71,0.1902,0.74,0.1578,5
model-1585665425,1585665869.514,0.77,0.1617,0.74,0.1564,5
model-1585665425,1585665869.895,0.78,0.161,0.75,0.1569,5
model-1585665425,1585665870.268,0.81,0.1454,0.74,0.1575,5
model-1585665425,1585665870.647,0.77,0.159,0.73,0.1577,5
model-1585665425,1585665871.022,0.74,0.1711,0.74,0.1584,5
model-1585665425,1585665871.404,0.78,0.1346,0.73,0.1625,5
model-1585665425,1585665871.78,0.76,0.1541,0.75,0.1631,5
model-1585665425,1585665872.156,0.74,0.1875,0.78,0.159,5
model-1585665425,1585665872.533,0.73,0.1662,0.72,0.1576,5
model-1585665425,1585665872.91,0.76,0.1543,0.73,0.1632,5
model-1585665425,1585665873.287,0.8,0.1364,0.74,0.1673,5
model-1585665425,1585665873.666,0.79,0.1356,0.71,0.1683,5
model-1585665425,1585665874.04,0.84,0.1347,0.75,0.1673,5
model-1585665425,1585665874.416,0.75,0.1592,0.74,0.1677,5
model-1585665425,1585665874.799,0.82,0.1237,0.72,0.1719,5
model-1585665425,1585665875.181,0.8,0.1423,0.72,0.1757,5
model-1585665425,1585665875.559,0.72,0.1757,0.75,0.1752,5
model-1585665425,1585665875.934,0.8,0.1452,0.74,0.1745,5
model-1585665425,1585665876.309,0.71,0.1937,0.7,0.1718,5
model-1585665425,1585665876.684,0.83,0.1231,0.7,0.1682,5
model-1585665425,1585665877.06,0.77,0.144,0.74,0.1662,5
model-1585665425,1585665877.433,0.79,0.1488,0.76,0.1647,5
model-1585665425,1585665877.815,0.81,0.1261,0.75,0.1621,5
model-1585665425,1585665878.197,0.71,0.1914,0.77,0.1597,5
model-1585665425,1585665878.58,0.84,0.1277,0.75,0.1576,5
model-1585665425,1585665878.955,0.77,0.1326,0.77,0.1594,5
model-1585665425,1585665879.338,0.82,0.1457,0.78,0.1575,5
model-1585665425,1585665879.712,0.77,0.1624,0.77,0.1558,5
model-1585665425,1585665880.09,0.76,0.1768,0.76,0.1549,5
model-1585665425,1585665880.47,0.8,0.1434,0.74,0.1549,5
model-1585665425,1585665880.844,0.8,0.1445,0.76,0.155,5
model-1585665425,1585665881.227,0.76,0.1734,0.72,0.1558,5
model-1585665425,1585665881.606,0.8,0.1548,0.75,0.1573,5
model-1585665425,1585665881.981,0.84,0.1514,0.76,0.157,5
model-1585665425,1585665882.356,0.7,0.1766,0.77,0.1569,5
model-1585665425,1585665882.735,0.82,0.1292,0.75,0.1571,5
model-1585665425,1585665883.106,0.74,0.1823,0.77,0.1567,5
model-1585665425,1585665883.478,0.82,0.1347,0.77,0.1571,5
model-1585665425,1585665883.852,0.84,0.1158,0.78,0.1576,5
model-1585665425,1585665884.229,0.81,0.146,0.77,0.1577,5
model-1585665425,1585665884.606,0.66,0.1998,0.78,0.1579,5
model-1585665425,1585665884.983,0.8,0.1332,0.79,0.1576,5
model-1585665425,1585665885.363,0.78,0.1525,0.79,0.1552,5
